id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2239,Argentina,22,F,Lago Titicaca,Loreto,2025-09-06,10,1967.0,Bus
V2240,Colombia,25,M,Sin destino,Puno,2025-10-09,4,2261.0,Bus
V2241,Brasil,50,F,Machu Picchu,Lima,2025-06-06,8,3503.0,Desconocido
V2242,Perú,32,M,Cajamarca,Lima,2025-11-13,3,4884.0,Desconocido
V2243,Perú,49,F,Líneas de Nazca,Cajamarca,2025-07-22,3,4497.0,Desconocido
V2244,Perú,29,M,Amazonas,Ica,2025-01-18,7,4759.0,Avión
V2245,Brasil,47,M,Lago Titicaca,Puno,2025-09-11,2,1100.0,Bus
V2246,Chile,21,F,Machu Picchu,Cajamarca,2025-09-14,7,4463.0,Tren
V2247,Argentina,49,M,Amazonas,La Libertad,2025-01-03,2,1046.0,Auto
V2248,España,49,M,Machu Picchu,Puno,2025-08-21,2,1175.0,Tren
V2249,Argentina,19,M,Chan Chan,Cajamarca,2025-09-18,2,1001.0,Avión
V2250,España,68,F,Sin destino,Ica,2025-06-02,3,2804.0,Desconocido
V2251,Ecuador,60,F,Lago Titicaca,Lima,2025-07-10,2,1743.0,Desconocido
V2252,España,36,M,Líneas de Nazca,Cajamarca,2025-08-18,5,4707.0,Auto
V2253,Francia,46,F,Chan Chan,Puno,2025-08-26,8,2724.0,Avión
V2254,Francia,26,M,Chan Chan,Cusco,2025-04-09,4,2344.0,Avión
V2255,EEUU,60,F,Lago Titicaca,Lima,2025-11-11,10,2975.0,Auto
V2256,Chile,60,F,Chan Chan,Puno,2025-07-17,6,4870.0,Bus
V2257,Brasil,62,F,Chan Chan,Lima,2025-10-07,1,1422.0,Auto
V2258,Colombia,38,M,Líneas de Nazca,Lima,2025-07-27,6,2975.0,Tren
V2259,Chile,31,F,Líneas de Nazca,La Libertad,2025-01-05,1,4452.0,Bus
V2260,Brasil,49,F,Amazonas,Lima,2025-06-26,1,4793.0,Desconocido
V2261,EEUU,67,M,Caral,La Libertad,2025-05-27,3,1514.0,Avión
V2262,Argentina,59,F,Líneas de Nazca,Ica,2025-06-20,8,3386.0,Auto
V2263,Francia,69,F,Chan Chan,La Libertad,2025-11-25,3,3361.0,Desconocido
V2264,Francia,53,F,Amazonas,La Libertad,2025-03-27,5,581.0,Desconocido
V2265,EEUU,67,F,Líneas de Nazca,Lima,2025-10-13,3,2583.0,Tren
V2266,Chile,65,F,Cajamarca,Cusco,2025-11-28,2,496.0,Bus
V2267,Perú,57,M,Amazonas,Cajamarca,2025-11-18,6,1823.0,Tren
V2268,Francia,41,F,Chan Chan,Lima,2025-08-14,9,2104.0,Avión
V2269,Francia,31,F,Líneas de Nazca,Ica,2025-09-20,5,1073.0,Tren
V2270,Chile,63,F,Chan Chan,Puno,2025-04-14,2,3452.0,Auto
V2271,Francia,30,M,Lago Titicaca,Lima,2025-05-25,3,3462.0,Desconocido
V2272,Colombia,48,M,Chan Chan,Cusco,2025-04-23,9,3887.0,Avión
V2273,Francia,59,F,Caral,Loreto,2025-11-01,1,3976.0,Desconocido
V2274,Brasil,26,F,Amazonas,Cajamarca,2025-01-23,5,904.0,Avión
V2275,España,35,M,Amazonas,Lima,2025-02-06,5,4075.0,Bus
V2276,Argentina,51,M,Caral,La Libertad,2025-07-04,2,2652.0,Auto
V2277,Colombia,18,F,Amazonas,Ica,2025-02-04,3,1135.0,Desconocido
V2278,Francia,57,F,Amazonas,Puno,2025-02-12,9,4813.0,Bus
V2279,Chile,59,F,Chan Chan,Cajamarca,2025-10-03,4,4933.0,Avión
V2280,Ecuador,24,F,Caral,Puno,2025-02-08,5,1248.0,Auto
V2281,Perú,62,F,Cajamarca,Lima,2025-03-15,1,513.0,Avión
V2282,Perú,21,M,Caral,Puno,2025-06-28,8,1724.0,Desconocido
V2283,Colombia,48,F,Sin destino,Lima,2025-11-15,1,363.0,Avión
V2284,EEUU,56,M,Chan Chan,Cusco,2025-07-16,1,1943.0,Bus
V2285,Francia,65,F,Lago Titicaca,La Libertad,2025-09-03,4,4838.0,Auto
V2286,Chile,26,F,Amazonas,Cusco,2025-11-19,6,3824.0,Auto
V2287,Colombia,40,F,Machu Picchu,Loreto,2025-06-22,1,1456.0,Desconocido
V2288,Francia,63,F,Machu Picchu,Puno,2025-04-15,2,2235.0,Tren
V2289,Colombia,69,F,Chan Chan,Lima,2025-01-10,9,742.0,Avión
V2290,Colombia,38,F,Lago Titicaca,Lima,2025-06-08,6,4911.0,Avión
V2291,Brasil,45,M,Amazonas,La Libertad,2025-07-16,9,2386.0,Tren
V2292,España,58,F,Chan Chan,Puno,2025-08-13,2,1933.0,Desconocido
V2293,Colombia,59,F,Lago Titicaca,Loreto,2025-01-18,5,488.0,Tren
V2294,Perú,42,F,Líneas de Nazca,Puno,2025-10-28,2,4626.0,Avión
V2295,Colombia,56,M,Cajamarca,Cajamarca,2025-02-11,6,4186.0,Bus
V2296,Chile,69,M,Lago Titicaca,Lima,2025-02-20,2,1669.0,Auto
V2297,Perú,26,F,Lago Titicaca,Loreto,2025-10-17,7,4010.0,Bus
V2298,Chile,26,M,Chan Chan,Ica,2025-01-24,10,900.0,Tren
V2299,Argentina,32,M,Chan Chan,La Libertad,2025-08-09,6,364.0,Desconocido
V2300,Ecuador,22,F,Caral,Puno,2025-05-15,9,1161.0,Avión
V2301,Colombia,49,M,Cajamarca,Cajamarca,2025-06-14,9,1658.0,Avión
V2302,Argentina,41,F,Líneas de Nazca,Puno,2025-01-20,3,634.0,Tren
V2303,Chile,69,F,Cajamarca,Ica,2025-11-08,2,2892.0,Desconocido
V2304,Ecuador,31,F,Machu Picchu,Ica,2025-09-05,6,367.0,Avión
V2305,España,44,M,Cajamarca,Ica,2025-02-16,2,3917.0,Avión
V2306,EEUU,57,M,Cajamarca,Cajamarca,2025-03-09,10,3127.0,Desconocido
V2307,Chile,28,F,Líneas de Nazca,La Libertad,2025-06-03,6,684.0,Auto
V2308,España,48,M,Machu Picchu,Lima,2025-04-04,7,2924.0,Tren
V2309,Chile,23,F,Líneas de Nazca,Puno,2025-10-07,5,2993.0,Bus
V2310,Perú,68,F,Lago Titicaca,Puno,2025-03-12,6,522.0,Avión
V2311,Ecuador,46,F,Chan Chan,Lima,2025-05-24,6,2156.0,Avión
V2312,Perú,46,F,Caral,Puno,2025-02-24,9,1689.0,Avión
V2313,Perú,18,F,Líneas de Nazca,Puno,2025-08-24,4,3521.0,Desconocido
V2314,Argentina,59,M,Sin destino,Lima,2025-08-26,10,1666.0,Auto
V2315,EEUU,26,F,Chan Chan,La Libertad,2025-08-10,2,1315.0,Avión
V2316,Colombia,41,F,Lago Titicaca,Loreto,2025-07-04,3,2281.0,Desconocido
V2317,Francia,49,F,Caral,Loreto,2025-07-08,5,4998.0,Auto
V2318,Chile,69,F,Machu Picchu,Cusco,2025-08-19,5,3207.0,Avión
V2319,Perú,24,F,Machu Picchu,La Libertad,2025-02-01,8,1426.0,Tren
V2320,Francia,32,M,Amazonas,La Libertad,2025-10-14,4,4402.0,Avión
V2321,Argentina,54,F,Machu Picchu,Ica,2025-09-19,7,4427.0,Desconocido
V2322,España,40,F,Lago Titicaca,Cajamarca,2025-09-12,1,1624.0,Avión
V2323,España,46,F,Cajamarca,Loreto,2025-09-17,1,2925.0,Tren
V2324,EEUU,23,F,Chan Chan,La Libertad,2025-12-19,4,3112.0,Auto
V2325,Perú,63,M,Cajamarca,La Libertad,2025-02-21,2,2307.0,Auto
V2326,Chile,34,F,Amazonas,La Libertad,2025-01-21,9,2425.0,Bus
V2327,Francia,54,F,Caral,Ica,2025-08-17,1,2174.0,Auto
V2328,España,34,F,Caral,La Libertad,2025-02-14,7,2824.0,Auto
V2329,España,30,M,Machu Picchu,Loreto,2025-08-01,5,713.0,Avión
V2330,Francia,30,F,Lago Titicaca,Loreto,2025-05-02,10,4217.0,Auto
V2331,Argentina,62,F,Chan Chan,Loreto,2025-12-03,4,1880.0,Desconocido
V2332,Colombia,29,F,Chan Chan,Cusco,2025-06-21,4,2795.0,Tren
V2333,Colombia,59,F,Chan Chan,Cajamarca,2025-06-24,8,1015.0,Desconocido
V2334,Brasil,30,F,Cajamarca,Lima,2025-11-05,1,3997.0,Tren
V2335,EEUU,63,M,Chan Chan,Cusco,2025-09-02,8,599.0,Auto
V2336,España,50,M,Caral,Cajamarca,2025-11-06,2,4294.0,Avión
V2337,España,57,F,Sin destino,Cajamarca,2025-04-05,5,4209.0,Bus
V2338,Perú,65,F,Chan Chan,Ica,2025-09-06,2,1999.0,Desconocido
V2339,Colombia,41,F,Cajamarca,Loreto,2025-11-20,1,1725.0,Avión
V2340,Chile,42,M,Caral,Puno,2025-04-28,2,2923.0,Avión
V2341,Perú,18,F,Líneas de Nazca,Ica,2025-01-04,2,550.0,Tren
V2342,Chile,43,F,Líneas de Nazca,Cajamarca,2025-09-03,2,3558.0,Bus
V2343,Ecuador,57,F,Lago Titicaca,Loreto,2025-05-26,2,500.0,Avión
V2344,España,20,M,Chan Chan,La Libertad,2025-01-17,5,1270.0,Desconocido
V2345,Francia,20,M,Machu Picchu,Lima,2025-09-22,7,3314.0,Tren
V2346,España,26,F,Lago Titicaca,Loreto,2025-01-18,9,901.0,Avión
V2347,Perú,55,F,Cajamarca,La Libertad,2025-11-01,3,4360.0,Tren
V2348,Brasil,59,F,Líneas de Nazca,Cajamarca,2025-12-20,7,4006.0,Auto
V2349,Ecuador,64,F,Líneas de Nazca,Ica,2025-09-16,4,1719.0,Auto
V2350,España,40,M,Caral,Ica,2025-12-03,1,4243.0,Avión
V2351,España,32,M,Caral,Ica,2025-10-20,6,1195.0,Auto
V2352,Brasil,27,F,Amazonas,Cajamarca,2025-04-09,1,3210.0,Desconocido
V2353,Chile,52,M,Lago Titicaca,Ica,2025-01-25,8,4897.0,Desconocido
V2354,Argentina,19,F,Sin destino,Puno,2025-02-02,6,3929.0,Tren
V2355,Colombia,43,F,Machu Picchu,Cajamarca,2025-06-15,4,4555.0,Bus
V2356,EEUU,62,M,Caral,Loreto,2025-09-07,6,4038.0,Tren
V2357,Chile,63,F,Caral,Lima,2025-02-17,2,4563.0,Auto
V2358,Ecuador,18,F,Chan Chan,Ica,2025-10-13,8,2452.0,Tren
V2359,Colombia,38,F,Líneas de Nazca,Loreto,2025-12-06,1,2353.0,Desconocido
V2360,Perú,62,M,Lago Titicaca,Ica,2025-05-24,1,2071.0,Desconocido
V2361,EEUU,51,F,Caral,Loreto,2025-02-05,4,3667.0,Desconocido
V2362,Brasil,32,M,Líneas de Nazca,Lima,2025-08-01,5,4834.0,Avión
V2363,Perú,37,F,Caral,Lima,2025-08-04,5,1432.0,Bus
V2364,Brasil,26,M,Chan Chan,Cusco,2025-01-27,10,341.0,Auto
V2365,Perú,70,F,Lago Titicaca,Cusco,2025-02-18,10,2314.0,Avión
V2366,EEUU,58,F,Caral,Puno,2025-01-07,3,2365.0,Avión
V2367,Colombia,62,M,Lago Titicaca,Ica,2025-04-19,10,709.0,Tren
V2368,Brasil,63,M,Chan Chan,Ica,2025-10-17,10,1637.0,Auto
V2369,Perú,47,F,Caral,La Libertad,2025-07-03,4,4198.0,Avión
V2370,Brasil,25,F,Lago Titicaca,Puno,2025-09-04,4,4498.0,Bus
V2371,Brasil,54,M,Machu Picchu,Cusco,2025-06-26,10,3112.0,Auto
V2372,Argentina,69,M,Caral,Puno,2025-09-20,8,4954.0,Bus
V2373,Perú,46,M,Líneas de Nazca,Puno,2025-09-20,9,4795.0,Avión
V2374,Colombia,18,F,Machu Picchu,Cajamarca,2025-05-06,4,2215.0,Avión
V2375,Francia,52,M,Machu Picchu,Puno,2025-08-09,2,1275.0,Auto
V2376,EEUU,53,M,Cajamarca,Loreto,2025-10-01,7,989.0,Bus
V2377,Colombia,50,F,Amazonas,Cajamarca,2025-06-03,9,4079.0,Desconocido
V2378,Chile,45,F,Líneas de Nazca,Loreto,2025-03-05,6,3695.0,Bus
V2379,Brasil,38,M,Chan Chan,Cajamarca,2025-09-17,10,1763.0,Desconocido
V2380,Chile,34,F,Machu Picchu,Ica,2025-01-14,6,2132.0,Tren
V2381,Ecuador,64,M,Caral,Cajamarca,2025-05-14,6,1311.0,Avión
V2382,EEUU,38,F,Machu Picchu,Lima,2025-06-27,1,458.0,Tren
V2383,Francia,69,F,Machu Picchu,Cajamarca,2025-02-05,2,1602.0,Bus
V2384,Brasil,21,M,Amazonas,Cajamarca,2025-12-09,3,3864.0,Desconocido
V2385,Argentina,44,M,Amazonas,Ica,2025-04-02,9,1041.0,Tren
V2386,Ecuador,46,F,Cajamarca,Puno,2025-07-12,1,4365.0,Bus
V2387,Argentina,60,F,Caral,Ica,2025-07-23,5,3123.0,Tren
V2388,Brasil,59,F,Amazonas,Puno,2025-03-21,7,4489.0,Tren
V2389,España,28,F,Lago Titicaca,Puno,2025-11-26,9,940.0,Bus
V2390,EEUU,26,M,Caral,Cajamarca,2025-11-13,6,2680.0,Desconocido
V2391,Colombia,31,M,Caral,Lima,2025-11-21,6,2014.0,Avión
V2392,Perú,33,M,Amazonas,Loreto,2025-09-09,9,2880.0,Desconocido
V2393,Perú,32,F,Chan Chan,Cajamarca,2025-08-15,2,4137.0,Tren
V2394,Ecuador,51,M,Líneas de Nazca,Puno,2025-11-18,3,4544.0,Bus
V2395,Ecuador,67,F,Machu Picchu,Puno,2025-05-06,5,463.0,Desconocido
V2396,Colombia,43,M,Lago Titicaca,La Libertad,2025-01-25,7,2844.0,Auto
V2397,Francia,56,F,Machu Picchu,La Libertad,2025-12-03,10,4375.0,Avión
V2398,EEUU,42,F,Caral,La Libertad,2025-11-16,1,1799.0,Bus
V2399,Francia,64,M,Líneas de Nazca,Lima,2025-06-12,8,578.0,Desconocido
V2400,Perú,24,F,Machu Picchu,Puno,2025-09-24,3,862.0,Tren
V2401,Argentina,65,F,Amazonas,Puno,2025-08-01,9,3063.0,Tren
V2402,Chile,53,F,Líneas de Nazca,Ica,2025-06-08,8,708.0,Tren
V2403,Colombia,65,F,Lago Titicaca,Loreto,2025-10-07,4,1043.0,Bus
V2404,Francia,25,M,Machu Picchu,Puno,2025-09-03,7,4170.0,Auto
V2405,Ecuador,58,M,Chan Chan,Puno,2025-04-19,6,1750.0,Avión
V2406,EEUU,61,M,Amazonas,Ica,2025-10-15,1,2142.0,Auto
V2407,Brasil,67,F,Chan Chan,Loreto,2025-02-25,8,4844.0,Avión
V2408,Ecuador,18,F,Lago Titicaca,Loreto,2025-03-05,6,313.0,Tren
V2409,Francia,28,F,Amazonas,Cajamarca,2025-10-11,4,2054.0,Auto
V2410,Chile,31,M,Machu Picchu,Lima,2025-01-11,3,1563.0,Tren
V2411,Ecuador,65,F,Caral,Cajamarca,2025-12-25,2,3410.0,Desconocido
V2412,Brasil,51,M,Cajamarca,Ica,2025-11-27,4,4873.0,Desconocido
V2413,Argentina,70,M,Líneas de Nazca,Cajamarca,2025-10-08,9,1579.0,Avión
V2414,Argentina,57,F,Amazonas,La Libertad,2025-02-19,7,3292.0,Auto
V2415,EEUU,40,M,Chan Chan,Cusco,2025-08-05,10,548.0,Tren
V2416,Chile,42,M,Machu Picchu,Ica,2025-06-20,6,2185.0,Desconocido
V2417,Colombia,33,F,Amazonas,Ica,2025-04-20,10,4041.0,Tren
V2418,Chile,27,F,Cajamarca,Puno,2025-01-16,6,3381.0,Desconocido
V2419,EEUU,40,F,Chan Chan,Cajamarca,2025-12-02,3,930.0,Tren
V2420,Chile,54,M,Machu Picchu,Lima,2025-03-19,1,2677.0,Tren
V2421,Brasil,56,F,Chan Chan,La Libertad,2025-07-17,5,2948.0,Auto
V2422,Argentina,32,M,Cajamarca,Puno,2025-02-11,4,4237.0,Desconocido
V2423,Perú,46,F,Líneas de Nazca,Puno,2025-05-18,5,3817.0,Bus
V2424,Argentina,59,F,Lago Titicaca,Lima,2025-12-02,5,4210.0,Tren
V2425,Ecuador,54,M,Lago Titicaca,Puno,2025-03-19,2,434.0,Tren
V2426,Argentina,23,F,Lago Titicaca,Cajamarca,2025-09-28,9,1335.0,Bus
V2427,Argentina,30,F,Chan Chan,La Libertad,2025-11-02,10,2315.0,Bus
V2428,Ecuador,65,M,Lago Titicaca,Ica,2025-07-18,5,3526.0,Tren
V2429,Argentina,45,M,Caral,Cusco,2025-04-28,7,4897.0,Tren
V2430,Brasil,25,F,Amazonas,Cusco,2025-07-07,1,3091.0,Bus
V2431,Colombia,41,M,Cajamarca,Loreto,2025-10-22,8,3974.0,Avión
V2432,Colombia,36,F,Machu Picchu,Lima,2025-12-07,6,4811.0,Tren
V2433,Chile,20,F,Lago Titicaca,Lima,2025-02-03,8,1799.0,Auto
V2434,Francia,20,F,Chan Chan,Ica,2025-05-18,9,3221.0,Auto
V2435,Ecuador,32,F,Lago Titicaca,Cajamarca,2025-01-15,5,2477.0,Avión
V2436,Ecuador,25,M,Chan Chan,Ica,2025-12-19,7,639.0,Avión
V2437,España,56,M,Amazonas,La Libertad,2025-04-26,5,3091.0,Bus
V2438,Chile,22,F,Machu Picchu,Puno,2025-02-23,10,1080.0,Avión
V2439,Ecuador,57,F,Machu Picchu,Cajamarca,2025-10-11,5,2025.0,Desconocido
V2440,Francia,66,M,Amazonas,Loreto,2025-12-22,8,1547.0,Auto
V2441,Francia,28,M,Chan Chan,Cajamarca,2025-12-23,10,2253.0,Avión
V2442,Francia,48,M,Líneas de Nazca,Cusco,2025-01-28,6,1296.0,Tren
V2443,Ecuador,36,M,Machu Picchu,Cusco,2025-08-06,1,2077.0,Auto
V2444,Chile,35,F,Lago Titicaca,Cajamarca,2025-09-20,2,1683.0,Avión
V2445,Chile,25,M,Cajamarca,Loreto,2025-04-09,1,3084.0,Auto
V2446,Francia,20,M,Líneas de Nazca,La Libertad,2025-01-04,9,2552.0,Tren
V2447,Colombia,23,F,Machu Picchu,Ica,2025-08-16,9,768.0,Tren
V2448,Chile,64,M,Caral,Lima,2025-02-15,9,2017.0,Desconocido
V2449,Chile,44,F,Caral,Cajamarca,2025-06-08,1,4973.0,Bus
V2450,Colombia,33,M,Amazonas,Lima,2025-02-11,5,1611.0,Bus
V2451,Ecuador,34,M,Machu Picchu,Cusco,2025-12-24,1,4413.0,Desconocido
V2452,EEUU,60,M,Líneas de Nazca,Loreto,2025-11-09,1,2450.0,Auto
V2453,Brasil,56,F,Líneas de Nazca,Loreto,2025-01-17,2,3742.0,Bus
V2454,Francia,67,M,Machu Picchu,Puno,2025-12-10,6,4439.0,Desconocido
V2455,Chile,18,M,Amazonas,Lima,2025-07-24,8,964.0,Desconocido
V2456,Ecuador,38,F,Cajamarca,Loreto,2025-09-18,3,697.0,Tren
V2457,Perú,36,F,Líneas de Nazca,Puno,2025-04-02,8,1863.0,Bus
V2458,Perú,46,F,Amazonas,La Libertad,2025-11-24,8,354.0,Desconocido
V2459,Francia,19,F,Caral,La Libertad,2025-08-22,4,2734.0,Avión
V2460,EEUU,67,M,Caral,Cusco,2025-08-13,1,4725.0,Auto
V2461,España,53,F,Caral,Ica,2025-02-07,5,3700.0,Bus
V2462,Brasil,66,F,Sin destino,Ica,2025-12-04,10,2344.0,Avión
V2463,Chile,19,F,Machu Picchu,Cusco,2025-11-05,7,1867.0,Desconocido
V2464,Colombia,65,M,Machu Picchu,Ica,2025-05-19,4,4612.0,Bus
V2465,Argentina,24,F,Chan Chan,Ica,2025-01-01,3,3632.0,Avión
V2466,Colombia,46,M,Líneas de Nazca,Cusco,2025-02-04,6,4563.0,Tren
V2467,Chile,64,F,Amazonas,Ica,2025-12-11,5,746.0,Bus
V2468,EEUU,49,M,Machu Picchu,Cusco,2025-11-13,9,3945.0,Tren
V2469,Argentina,48,F,Lago Titicaca,Ica,2025-02-17,5,864.0,Desconocido
V2470,España,23,F,Chan Chan,Puno,2025-03-06,6,3328.0,Desconocido
V2471,Chile,70,M,Caral,Loreto,2025-09-16,6,4560.0,Auto
V2472,Ecuador,36,F,Caral,Cajamarca,2025-06-10,1,4443.0,Desconocido
V2473,Argentina,33,M,Sin destino,Puno,2025-05-22,5,2187.0,Bus
V2474,Colombia,59,F,Caral,Cusco,2025-07-27,2,3809.0,Auto
V2475,Colombia,23,F,Machu Picchu,Lima,2025-02-10,1,440.0,Avión
V2476,Argentina,47,F,Líneas de Nazca,Puno,2025-03-09,9,4368.0,Bus
V2477,Perú,28,M,Machu Picchu,Lima,2025-10-27,10,1532.0,Tren
V2478,España,29,M,Chan Chan,La Libertad,2025-11-23,8,944.0,Desconocido
V2479,EEUU,59,M,Caral,Cusco,2025-05-28,8,1612.0,Avión
V2480,Francia,41,F,Machu Picchu,Cajamarca,2025-09-16,4,1572.0,Tren
V2481,EEUU,54,M,Líneas de Nazca,Lima,2025-08-12,5,4974.0,Desconocido
V2482,Ecuador,43,M,Líneas de Nazca,Lima,2025-05-04,6,2108.0,Desconocido
V2483,Francia,64,F,Amazonas,Loreto,2025-01-07,8,1539.0,Bus
V2484,Ecuador,34,M,Lago Titicaca,Cusco,2025-03-20,6,1829.0,Auto
V2485,Ecuador,22,F,Caral,Ica,2025-03-15,1,3632.0,Avión
V2486,EEUU,57,F,Caral,Ica,2025-09-12,3,4024.0,Bus
V2487,Brasil,29,M,Amazonas,Lima,2025-11-12,7,2838.0,Avión
V2488,España,32,F,Machu Picchu,Loreto,2025-05-02,4,3615.0,Tren
V2489,EEUU,50,M,Lago Titicaca,Puno,2025-05-04,4,1102.0,Auto
V2490,Colombia,49,F,Lago Titicaca,Cusco,2025-02-20,4,4302.0,Tren
V2491,Chile,65,M,Chan Chan,Ica,2025-03-22,3,2160.0,Desconocido
V2492,EEUU,24,M,Chan Chan,La Libertad,2025-08-03,3,1354.0,Desconocido
V2493,Chile,48,M,Líneas de Nazca,Ica,2025-07-16,4,784.0,Avión
V2494,Ecuador,53,M,Amazonas,Lima,2025-08-07,4,1939.0,Auto
V2495,EEUU,50,M,Amazonas,Puno,2025-02-19,6,2010.0,Avión
V2496,España,38,M,Amazonas,Loreto,2025-07-20,6,2174.0,Bus
V2497,Francia,44,F,Lago Titicaca,Puno,2025-01-07,5,3883.0,Desconocido
V2498,Brasil,35,F,Chan Chan,Cajamarca,2025-07-21,7,4891.0,Bus
V2499,España,43,F,Líneas de Nazca,Lima,2025-06-11,7,3418.0,Desconocido
V2500,EEUU,62,M,Líneas de Nazca,Lima,2025-10-03,5,666.0,Avión
V2501,Argentina,41,F,Líneas de Nazca,Cusco,2025-10-14,2,2932.0,Tren
V2502,Ecuador,23,F,Machu Picchu,Cusco,2025-05-28,10,3296.0,Auto
V2503,Chile,42,M,Caral,Puno,2025-06-07,9,2996.0,Avión
V2504,Colombia,46,F,Líneas de Nazca,Ica,2025-02-25,2,530.0,Auto
V2505,Argentina,45,F,Lago Titicaca,Ica,2025-06-17,3,1153.0,Avión
V2506,Brasil,21,M,Caral,Ica,2025-05-26,2,2601.0,Auto
V2507,Colombia,33,M,Caral,Cusco,2025-03-04,8,4724.0,Auto
V2508,España,65,F,Amazonas,Cusco,2025-11-14,5,2270.0,Bus
V2509,EEUU,38,F,Amazonas,Lima,2025-09-18,10,3447.0,Avión
V2510,Perú,25,M,Lago Titicaca,La Libertad,2025-06-04,9,476.0,Avión
V2511,Ecuador,36,M,Machu Picchu,La Libertad,2025-03-19,10,2856.0,Tren
V2512,Ecuador,23,M,Chan Chan,Ica,2025-06-24,10,4841.0,Avión
V2513,Ecuador,58,M,Líneas de Nazca,Ica,2025-01-03,10,431.0,Bus
V2514,Argentina,50,M,Cajamarca,La Libertad,2025-04-25,7,362.0,Auto
V2515,EEUU,42,F,Machu Picchu,Lima,2025-07-18,3,1112.0,Tren
V2516,EEUU,28,F,Cajamarca,Ica,2025-02-25,4,633.0,Avión
V2517,Francia,29,M,Sin destino,Lima,2025-10-17,4,3460.0,Auto
V2518,Colombia,21,M,Caral,Cusco,2025-07-18,6,1499.0,Bus
V2519,Argentina,19,M,Cajamarca,Puno,2025-12-10,2,3924.0,Avión
V2520,España,61,M,Lago Titicaca,Loreto,2025-02-27,9,504.0,Avión
V2521,Argentina,59,F,Líneas de Nazca,Ica,2025-02-22,2,586.0,Desconocido
V2522,Colombia,43,F,Chan Chan,Loreto,2025-11-15,6,4298.0,Tren
V2523,Chile,25,M,Amazonas,Ica,2025-08-03,7,3163.0,Bus
V2524,Chile,61,F,Líneas de Nazca,Loreto,2025-07-04,7,1013.0,Avión
V2525,Francia,57,M,Lago Titicaca,La Libertad,2025-11-19,9,1862.0,Bus
V2526,EEUU,28,M,Caral,Loreto,2025-03-15,10,798.0,Bus
V2527,Argentina,45,M,Caral,Cusco,2025-10-13,9,2185.0,Avión
V2528,Brasil,55,F,Lago Titicaca,Lima,2025-04-08,9,515.0,Auto
V2529,EEUU,46,M,Líneas de Nazca,Cusco,2025-07-07,6,1822.0,Desconocido
V2530,Perú,54,F,Cajamarca,Puno,2025-10-22,8,1208.0,Avión
V2531,Argentina,65,M,Lago Titicaca,Lima,2025-11-16,7,1930.0,Bus
V2532,España,22,F,Amazonas,Ica,2025-01-03,7,4239.0,Avión
V2533,Perú,19,F,Líneas de Nazca,Ica,2025-01-28,5,1538.0,Auto
V2534,EEUU,48,M,Caral,Ica,2025-09-06,1,3152.0,Bus
V2535,Colombia,59,F,Machu Picchu,La Libertad,2025-10-23,7,4113.0,Auto
V2536,Colombia,70,M,Lago Titicaca,Lima,2025-06-13,8,4646.0,Desconocido
V2537,Brasil,55,F,Lago Titicaca,Loreto,2025-11-06,7,4631.0,Desconocido
V2538,Chile,21,F,Caral,La Libertad,2025-07-03,2,4839.0,Avión
V2539,Ecuador,50,F,Lago Titicaca,Cajamarca,2025-01-15,7,1368.0,Avión
V2540,España,24,F,Cajamarca,Cusco,2025-03-07,9,2471.0,Desconocido
V2541,España,47,M,Líneas de Nazca,Ica,2025-11-23,10,3680.0,Auto
V2542,Colombia,25,F,Machu Picchu,La Libertad,2025-09-03,3,2806.0,Tren
V2543,Chile,36,M,Caral,Ica,2025-12-23,9,946.0,Avión
V2544,Perú,25,M,Líneas de Nazca,Loreto,2025-11-18,7,2970.0,Desconocido
V2545,España,60,M,Amazonas,Ica,2025-02-04,2,2597.0,Avión
V2546,Perú,35,F,Machu Picchu,Ica,2025-11-22,7,728.0,Avión
V2547,Argentina,23,F,Líneas de Nazca,Cusco,2025-07-02,6,2657.0,Tren
V2548,Ecuador,18,F,Machu Picchu,Ica,2025-07-26,2,614.0,Tren
V2549,Argentina,45,M,Machu Picchu,Ica,2025-11-11,5,4802.0,Avión
V2550,Argentina,50,F,Amazonas,Loreto,2025-12-12,3,1394.0,Avión
V2551,Colombia,18,M,Chan Chan,Cajamarca,2025-06-28,4,1205.0,Desconocido
V2552,España,47,M,Caral,Puno,2025-09-04,6,3670.0,Bus
V2553,Ecuador,59,M,Cajamarca,Cusco,2025-02-03,3,3969.0,Desconocido
V2554,Argentina,49,M,Machu Picchu,La Libertad,2025-01-02,10,3294.0,Tren
V2555,Perú,34,F,Lago Titicaca,Puno,2025-03-12,7,4093.0,Tren
V2556,Perú,41,F,Machu Picchu,Ica,2025-03-27,5,3759.0,Tren
V2557,Colombia,20,F,Caral,Cusco,2025-05-28,1,3549.0,Avión
V2558,España,54,F,Lago Titicaca,La Libertad,2025-07-25,5,3901.0,Tren
V2559,Chile,21,M,Machu Picchu,Ica,2025-05-21,10,3532.0,Desconocido
V2560,EEUU,61,F,Cajamarca,Cusco,2025-02-13,6,2020.0,Bus
V2561,Brasil,55,M,Amazonas,Puno,2025-11-12,5,3571.0,Avión
V2562,Francia,24,M,Lago Titicaca,Ica,2025-07-20,2,1319.0,Desconocido
V2563,Brasil,46,F,Chan Chan,Lima,2025-12-22,4,1729.0,Desconocido
